"","geneID","order","baseMean","log2FC","padj","likes","Condition","FDR.Condition","FWER.Condition"
"ACT28829-1","ACT28829-1","1760",13.435207056885,0.96226394126539,0.817964659658596,0.0128356402457692,"control>paraquat>transient",0.817964659658596,1
"ACT28771-1","ACT28771-1","1700",4.68934281450692,0.674720017862099,0.818040708240209,0.0128272462523905,"transient>control>paraquat",0.818040708240209,1
"ACT30596-1","ACT30596-1","3473",1.49124399890939,0.943255014212178,0.818116695121933,0.0128124930423804,"control>paraquat>transient",0.818116695121933,1
"ACT30992-1","ACT30992-1","3854",1.26516948829775,0.819743492324818,0.818192614644764,0.0128105275333092,"control>transient>paraquat",0.818192614644764,1
"ACT29308-1","ACT29308-1","2221",0.571188342380518,1.25955650589646,0.818268475417202,0.0127895843616814,"control>paraquat>transient",0.818268475417202,1
"ACT28522-1","ACT28522-1","1455",0.446547760873142,1.00845660094948,0.818344289442429,0.0127420623521611,"control>transient>paraquat",0.818344289442429,1
"ACT27713-1","ACT27713-1","627",1.45667596227403,1.46164545375962,0.818420039358012,0.0127333988074577,"control>paraquat>transient",0.818420039358012,1
"ACT30029-1","ACT30029-1","2921",1.44855190988722,0.685207444084594,0.818495727259292,0.0127202528868831,"control>transient>paraquat",0.818495727259292,1
"ECBD_R0027-1","ECBD_R0027-1","1091",4.46717140959937,0.932957966520444,0.818571357319656,0.0126979780071232,"control>paraquat=transient",0.818571357319656,1
"ACT27985-1","ACT27985-1","909",18.0423145316516,1.03684795935065,0.818646926781493,0.0126820343991166,"control>paraquat>transient",0.818646926781493,1
"ACT30134-1","ACT30134-1","3016",3.60562251611029,0.671338942707527,0.818722436399066,0.0126645875613043,"control>paraquat>transient",0.818722436399066,1
"ACT29382-1","ACT29382-1","2296",3.46438405273203,0.592938444899929,0.818797882774878,0.0126549136608748,"control>transient>paraquat",0.818797882774878,1
"ACT30197-1","ACT30197-1","3074",4.09173148005972,0.586342208719112,0.818873271331189,0.0126333053140282,"control>transient>paraquat",0.818873271331189,1
"ACT29500-1","ACT29500-1","2410",4.34783374953376,0.694180554577083,0.818948593409665,0.0126312391170008,"paraquat>transient>control",0.818948593409665,1
"ACT30048-1","ACT30048-1","2939",0.112760852603169,0.729985718468403,0.819023860253781,0.0126042094594061,"control>paraquat=transient",0.819023860253781,1
"ACT27977-1","ACT27977-1","900",0.389683093297942,0.13984727513924,0.81909906323663,0.0125966611463241,"control>transient>paraquat",0.81909906323663,1
"ACT29715-1","ACT29715-1","2618",0.14987265796237,0,0.819174208487836,0.0125755740636714,"control>paraquat>transient",0.819174208487836,1
"ACT28665-1","ACT28665-1","1588",0.581606323127168,1.86227535252905,0.819249286874836,0.0125751262439513,"control>paraquat=transient",0.819249286874836,1
"ACT27882-1","ACT27882-1","796",0.453316473185383,0.819583961463593,0.819324306087705,0.0125576378724745,"paraquat>control>transient",0.819324306087705,1
"ACT30277-1","ACT30277-1","3155",0.135740551934914,0,0.819399260946388,0.0125519458876943,"control>transient>paraquat",0.819399260946388,1
"ACT29067-1","ACT29067-1","2001",0.125232528058621,1.07209203963573,0.819474153638143,0.0125415387544843,"transient>control>paraquat",0.819474153638143,1
"ACT30615-1","ACT30615-1","3494",0.331629108116926,1.14953784824746,0.819548983513447,0.01253277630539,"paraquat>control>transient",0.819548983513447,1
"ACT29307-1","ACT29307-1","2220",0.427220206589366,0.57378549540085,0.819623750614695,0.0125241070822582,"transient>control>paraquat",0.819623750614695,1
"ACT27120-1","ACT27120-1","40",0.049466272087041,0,0.819698456727364,0.0125116142190275,"control>transient>paraquat",0.819698456727364,1
"ACT28445-1","ACT28445-1","1384",0.157918723070902,0.767346111189027,0.819773098074067,0.0125077958847396,"paraquat>transient>control",0.819773098074067,1
"ACT30678-1","ACT30678-1","3558",0.574636407147705,0.656416963203266,0.819847679151935,0.0124940577996254,"paraquat>transient>control",0.819847679151935,1
"ACT31303-1","ACT31303-1","4195",1.18466439729438,0.230493150895029,0.819922197822031,0.0124853131320903,"transient>control>paraquat",0.819922197822031,1
"ACT28728-1","ACT28728-1","1660",0.420807562035845,0.260768520225649,0.819996650869592,0.0124839921183704,"control>paraquat>transient",0.819996650869592,1
"ACT29209-1","ACT29209-1","2131",0.145315999872387,0.893346647822829,0.820071041399149,0.0124758765683945,"paraquat>control>transient",0.820071041399149,1
"ACT30157-1","ACT30157-1","3034",3.39585503868874,0.493258851699111,0.820145366786797,0.0124738602304445,"paraquat>control>transient",0.820145366786797,1
"ACT30573-1","ACT30573-1","3450",2.00004868810501,1.14193174268436,0.820219635995656,0.0124518364445115,"paraquat>transient>control",0.820219635995656,1
"ACT30327-1","ACT30327-1","3204",0.657327388756714,1.28345937663405,0.820293846164082,0.012436434202789,"paraquat>control>transient",0.820293846164082,1
"ACT30317-1","ACT30317-1","3194",0.671724607546508,1.91276164196597,0.820367995722188,0.0124247507494534,"control>transient>paraquat",0.820367995722188,1
"ACT29431-1","ACT29431-1","2347",0.84848511670801,0.835946993777624,0.820442083881374,0.0124150289940347,"paraquat>control>transient",0.820442083881374,1
"ACT30198-1","ACT30198-1","3075",1.1449723728636,1.15634338692997,0.820516108266462,0.0124108545894396,"paraquat>transient>control",0.820516108266462,1
"ACT27571-1","ACT27571-1","483",2.11547609608794,0.809509478107011,0.820590069706333,0.0124049990661157,"control>transient>paraquat",0.820590069706333,1
"ACT29868-1","ACT29868-1","2767",1.04716624913384,0.255275500108501,0.820663973295593,0.0123878185666809,"transient>control>paraquat",0.820663973295593,1
"ACT29601-1","ACT29601-1","2510",1.24608507934605,1.13424594253279,0.820737817182532,0.0123749983345932,"paraquat>transient>control",0.820737817182532,1
"ACT27691-1","ACT27691-1","607",1.9040252530781,1.14641857113996,0.8208115963597,0.0123736840637043,"transient>paraquat>control",0.8208115963597,1
"ACT29373-1","ACT29373-1","2287",3.12105969496355,0.561603966544814,0.820885311129373,0.0123718798703936,"transient>paraquat>control",0.820885311129373,1
"ACT30780-1","ACT30780-1","3658",1.33639240559428,0.935652080052825,0.820958962198783,0.0123686677268121,"transient>paraquat>control",0.820958962198783,1
"ACT27747-1","ACT27747-1","660",0.648013648570146,0.0700877557934219,0.821032557411195,0.0123478816876072,"paraquat>transient>control",0.821032557411195,1
"ACT28897-1","ACT28897-1","1830",3.75750250660812,0.595184218200034,0.821106089418683,0.0123439136206313,"control>transient>paraquat",0.821106089418683,1
"ACT29261-1","ACT29261-1","2183",1.52519323284351,0.725792117369164,0.821179559735944,0.0123367013498384,"control>transient>paraquat",0.821179559735944,1
"ACT28762-1","ACT28762-1","1693",2.11584689828377,0.836406671658884,0.821252978526683,0.0123066228685442,"control>transient>paraquat",0.821252978526683,1
"ACT27733-1","ACT27733-1","646",5.63585701946991,0.94164345761624,0.821326335587803,0.0122998497917081,"control>paraquat>transient",0.821326335587803,1
"ACT27655-1","ACT27655-1","575",0.825302260137841,0.803803417673523,0.8213996291037,0.0122973833270349,"paraquat>transient>control",0.8213996291037,1
"ACT27429-1","ACT27429-1","333",7.71327087746658,0.924217577220337,0.821472859185266,0.0122948556589135,"control>transient>paraquat",0.821472859185266,1
"ACT29679-1","ACT29679-1","2585",0.328436784893529,1.23867502332576,0.821546027599255,0.0122885042324196,"transient>control>paraquat",0.821546027599255,1
"ACT27267-1","ACT27267-1","176",4.39596840075934,0.827870352677542,0.821619133884719,0.0122833855412338,"control>transient>paraquat",0.821619133884719,1
"ACT30638-1","ACT30638-1","3517",5.33916001413755,0.590567996691724,0.821692179811188,0.0122744293253191,"control>transient>paraquat",0.821692179811188,1
"ACT29427-1","ACT29427-1","2343",10.6022279114277,1.24784180994912,0.821765163106329,0.0122708237419688,"control>paraquat>transient",0.821765163106329,1
"ECBD_R0075-1","ECBD_R0075-1","3289",2.12441833818537,1.15010388403938,0.821838082903191,0.0122693792361439,"paraquat>control>transient",0.821838082903191,1
"ACT30156-1","ACT30156-1","3033",1.62436518755742,1.6872848973691,0.821910939421981,0.0122676238120932,"paraquat>transient>control",0.821910939421981,1
"ECBD_R0011-1","ECBD_R0011-1","557",0.396912993121236,1.57177358762803,0.821983735439417,0.0122597328593254,"control>transient>paraquat",0.821983735439417,1
"EBG00001118731-1","EBG00001118731-1","3022",1.83012271454228,0.678747276654874,0.822056473332593,0.0122466060108827,"transient>paraquat>control",0.822056473332593,1
"ACT30117-1","ACT30117-1","3001",4.91757476717732,0.648288531796118,0.822129148734673,0.0122436099268322,"transient>paraquat>control",0.822129148734673,1
"ACT30972-1","ACT30972-1","3835",7.16215118648827,0.837272695304444,0.822201765184456,0.0122327293100057,"transient>paraquat>control",0.822201765184456,1
"ACT29414-1","ACT29414-1","2328",5.99753576713904,0.5086082805369,0.822274321110226,0.0122256122066975,"control>transient>paraquat",0.822274321110226,1
"ACT29288-1","ACT29288-1","2207",4.00190445862849,0.663210191510733,0.822346817043037,0.012217464283642,"paraquat>control>transient",0.822346817043037,1
"ACT30819-1","ACT30819-1","3698",2.10275359641856,1.73082103192058,0.822419251341798,0.0122132445863798,"control>transient>paraquat",0.822419251341798,1
"ACT30225-1","ACT30225-1","3103",1.46783588177872,1.00943231204589,0.822491623142172,0.0122111848044236,"paraquat>control>transient",0.822491623142172,1
"ACT30593-1","ACT30593-1","3470",2.02427398827258,1.31164698470825,0.822563933569136,0.0122067408182742,"control>transient>paraquat",0.822563933569136,1
"ACT29856-1","ACT29856-1","2756",0.616246334718285,2.66721104057515,0.822636181099268,0.0122059650180493,"paraquat>transient>control",0.822636181099268,1
"EBG00001118588-1","EBG00001118588-1","2627",2.54875634197038,1.06336206716549,0.822708372860689,0.012189068769289,"transient>control>paraquat",0.822708372860689,1
"ACT30900-1","ACT30900-1","3774",17.6052862476804,0.747294371854877,0.822780507064634,0.0121764343097567,"transient>control>paraquat",0.822780507064634,1
"ACT28544-1","ACT28544-1","1475",4.72586688708859,0.703431529361706,0.822852594908534,0.0121383304042993,"control>paraquat>transient",0.822852594908534,1
"ACT29839-1","ACT29839-1","2739",4.73586423874853,0.671715553936064,0.822924619879548,0.0121381964993248,"control>transient>paraquat",0.822924619879548,1
"ACT30180-1","ACT30180-1","3057",1.82646264000816,1.17591961736686,0.822996583084295,0.0121357148388882,"transient>paraquat>control",0.822996583084295,1
"ACT27899-1","ACT27899-1","816",4.61855049591974,0.749043046665015,0.823068501139567,0.0120953161774294,"paraquat>control>transient",0.823068501139567,1
"ACT28046-1","ACT28046-1","968",1.15456330305104,0.810601748845305,0.823140356955317,0.0120942575309191,"control>transient>paraquat",0.823140356955317,1
"ACT29551-1","ACT29551-1","2462",1.77551820717804,0.927732089101777,0.823212159976807,0.0120717087246127,"paraquat>control>transient",0.823212159976807,1
"ACT29030-1","ACT29030-1","1964",2.69094490849161,0.837799347920315,0.823283903902205,0.0120637873083983,"paraquat>control>transient",0.823283903902205,1
"ACT29982-1","ACT29982-1","2872",12.2892842717154,0.966220418571055,0.823355589339706,0.0120546461593256,"transient>paraquat>control",0.823355589339706,1
"ACT30066-1","ACT30066-1","2959",0.284277451839329,0.187791804889221,0.823427217167133,0.0120436632317966,"paraquat>transient>control",0.823427217167133,1
"ACT27328-1","ACT27328-1","236",0.408488408976911,0.577818075157948,0.823498785744443,0.0120366235986301,"transient>control>paraquat",0.823498785744443,1
"ACT31154-1","ACT31154-1","4031",1.62339886748161,1.29490775017771,0.823570294221397,0.0120317172607925,"control>transient>paraquat",0.823570294221397,1
"ACT30425-1","ACT30425-1","3300",1.69365346431453,1.48730469021666,0.823641742219369,0.0120278624440047,"paraquat>transient>control",0.823641742219369,1
"ACT30543-1","ACT30543-1","3421",1.75655136718058,0.677623024593081,0.823713136563705,0.0120084771205356,"paraquat>transient>control",0.823713136563705,1
"ACT30983-1","ACT30983-1","3846",0.214709209706548,0,0.823784478663933,0.0119860066096986,"control>transient>paraquat",0.823784478663933,1
"ACT29655-1","ACT29655-1","2561",0.0905623678764452,0.863677552969183,0.823855759338269,0.0119848476675638,"transient>control>paraquat",0.823855759338269,1
"ACT30035-1","ACT30035-1","2927",0.401895483713418,0.844398702023877,0.823926981053966,0.0119781859795817,"paraquat>control>transient",0.823926981053966,1
"ACT30950-1","ACT30950-1","3814",1.35384214749994,0.998617167227954,0.823998148741501,0.0119603314894465,"transient>paraquat>control",0.823998148741501,1
"ACT27100-1","ACT27100-1","19",0.363163422150904,1.06976170620294,0.824069255748806,0.0119579854074375,"control>transient>paraquat",0.824069255748806,1
"ACT30572-1","ACT30572-1","3449",1.32554563749421,0.770709674222486,0.82414030242548,0.011955014486738,"transient>paraquat>control",0.82414030242548,1
"ACT27922-1","ACT27922-1","840",1.15177634445201,0.378050500855071,0.824211290353153,0.0119485725775536,"transient>control>paraquat",0.824211290353153,1
"ACT27503-1","ACT27503-1","405",1.06105142520917,0.913005032097014,0.824282223366426,0.0119334489870505,"control>paraquat>transient",0.824282223366426,1
"ACT29343-1","ACT29343-1","2256",2.33115439875154,0.740105854376797,0.824353101210415,0.011919079172846,"transient>paraquat>control",0.824353101210415,1
"ACT28509-1","ACT28509-1","1446",1.24495349479028,1.63785310682062,0.824423923962608,0.0119046957194642,"control>transient>paraquat",0.824423923962608,1
"ACT29452-1","ACT29452-1","2367",0.802419192507723,0.880309861663505,0.824494685711943,0.0119041498274445,"control>transient>paraquat",0.824494685711943,1
"ACT28300-1","ACT28300-1","1236",4.5921260203047,0.587900578694595,0.824565390697909,0.0118939767607352,"control>paraquat>transient",0.824565390697909,1
"ACT30222-1","ACT30222-1","3100",2.18826555426857,1.00456524446461,0.824636034889,0.0118933069274811,"transient>paraquat>control",0.824636034889,1
"ACT30465-1","ACT30465-1","3341",1.83004632609488,0.702566736701538,0.824706622369764,0.0118833596618289,"control>paraquat>transient",0.824706622369764,1
"ACT29869-1","ACT29869-1","2768",0.288769921808561,3.2292197627155,0.824777150696549,0.011879244470326,"control>transient>paraquat",0.824777150696549,1
"ACT28589-1","ACT28589-1","1517",1.01420876634719,1.57625618457823,0.824847619208408,0.0118768388126912,"control>transient>paraquat",0.824847619208408,1
"ACT30501-1","ACT30501-1","3378",10.4339317137648,0.760498622267218,0.824918027355774,0.0118758870511442,"control>transient>paraquat",0.824918027355774,1
"ACT27421-1","ACT27421-1","327",12.2053959544885,0.916853749012982,0.824988380160171,0.011863466442008,"transient>paraquat>control",0.824988380160171,1
"EBG00001118525-1","EBG00001118525-1","3247",4.19388491727611,1.04197027067145,0.825058685860177,0.0118320901259844,"transient>control>paraquat",0.825058685860177,1
"ACT30700-1","ACT30700-1","3580",0.449670078999507,0.462360653707158,0.825128938977873,0.0118135748512413,"paraquat>transient>control",0.825128938977873,1
"ACT31084-1","ACT31084-1","3963",26.0683663433136,0.475214070793958,0.825199133657772,0.0118088196162151,"control>paraquat>transient",0.825199133657772,1
"ACT30192-1","ACT30192-1","3069",0.608210604423396,1.17987981958305,0.825269268967609,0.0118064062808654,"control>transient>paraquat",0.825269268967609,1
"ACT28363-1","ACT28363-1","1300",37.3215760500087,0.855581687210812,0.825339344691374,0.0118046732780456,"control>transient>paraquat",0.825339344691374,1
"EBG00001118712-1","EBG00001118712-1","565",2.02461810662025,0.355270319375907,0.825409363891656,0.0117959954522889,"control>paraquat>transient",0.825409363891656,1
"ACT27550-1","ACT27550-1","462",20.2627926660914,0.70813081036817,0.825479323321628,0.0117950425637775,"control>transient>paraquat",0.825479323321628,1
"ACT31219-1","ACT31219-1","4101",3.16221158887905,0.853959914595028,0.825549223049249,0.0117941107774867,"control>transient>paraquat",0.825549223049249,1
