"","geneID","order","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACT31086-1","ACT31086-1",3965,8.50882151623068,0.951465443265187,0.358093110762473,41.5274302233952,9.60357877668195e-10,1.22925808341529e-07
"ACT29665-1","ACT29665-1",2571,19.5368879740154,1.28055147451484,0.300180583995872,40.9411878874596,1.28746078291061e-09,1.57629981072881e-07
"ACT29105-1","ACT29105-1",2038,17.2690017193795,1.16953901849061,0.309284517072775,40.5564181822368,1.56057874965342e-09,1.83107906626001e-07
"EBG00001118716-1","EBG00001118716-1",4024,5.78861292568357,2.04262551507151,0.431101085828254,40.2638344691532,1.80642291967009e-09,2.03475477671639e-07
"ACT30722-1","ACT30722-1",3601,69.3376031441507,0.935091487473477,0.186543128697848,39.4361086719357,2.73248513499456e-09,2.95949159236334e-07
"ACT28625-1","ACT28625-1",1551,63.2103627902744,0.710214340228323,0.192725597327083,38.4779315963403,4.41187618947991e-09,4.50438107425339e-07
"ACT30449-1","ACT30449-1",3324,55.1469375879455,-0.223881420567834,0.135640213244303,38.4478267256847,4.47878799996786e-09,4.50438107425339e-07
"EBG00001118559-1","EBG00001118559-1",3096,8.37032983707541,0.918788912686132,0.329594706925621,38.3760306138533,4.64248846699993e-09,4.50801638726614e-07
"ACT31245-1","ACT31245-1",4131,44.4857435709897,0.512294119384224,0.236407700677747,37.5731919430172,6.93561593628933e-09,6.51023149219692e-07
"ACT28862-1","ACT28862-1",1794,26.4250092517781,0.338531684809721,0.198210419716959,37.2921769345244,7.98190711446686e-09,7.25066143043183e-07
"ACT28181-1","ACT28181-1",1119,11.3331752964609,-0.287259147652686,0.219302032999376,37.2017837030674,8.35093898148372e-09,7.34882630370567e-07
"ACT27356-1","ACT27356-1",263,50.9521938121593,0.322798254723398,0.145248545331446,36.2592516688512,1.33783804198702e-08,1.1080446841869e-06
"ACT30246-1","ACT30246-1",3124,45.2939471604855,0.508979811987136,0.159282477364981,36.2846792115837,1.32093674228612e-08,1.1080446841869e-06
"EBG00001118584-1","EBG00001118584-1",904,31.8121294015269,1.0223509140941,0.273802711979366,35.5919955567633,1.86765375302088e-08,1.5026608481448e-06
"ACT27521-1","ACT27521-1",423,24.0704954856843,-0.588815713811176,0.168533979603306,34.975481598495,2.54197145842568e-08,1.9883865630352e-06
"ACT27185-1","ACT27185-1",103,9.06913546690695,-0.304435629721616,0.237736346770683,32.9559233614381,6.9776980019659e-08,5.31059393879351e-06
"ACT28184-1","ACT28184-1",1122,19.4830508108997,0.665012068095821,0.267899826872164,32.4708612665165,8.89287247775414e-08,6.5900865519357e-06
"ACT28470-1","ACT28470-1",1408,28.9376861358156,0.802020897839782,0.293972504696707,31.5288803513926,1.42426440762013e-07,1.01471030460327e-05
"ACT28689-1","ACT28689-1",1612,39.7388883815142,0.359970840540652,0.145513282944909,31.5050311411257,1.44134986449328e-07,1.01471030460327e-05
"ACT27203-1","ACT27203-1",120,40.3302078237376,0.719856173389828,0.214677097049528,31.404768335148,1.5154485736964e-07,1.04085443500709e-05
"ACT29813-1","ACT29813-1",2713,15.8070817528676,-0.508681024234147,0.259499278179654,31.2292237170374,1.65447509013494e-07,1.10928615567143e-05
"ACT31047-1","ACT31047-1",3927,24.5594670993989,1.51052987635151,0.390610135720084,31.1491198762114,1.72208490848398e-07,1.12776537262579e-05
"ACT31114-1","ACT31114-1",3992,23.7708033713194,-0.570796444443295,0.189746209603594,30.9039914047809,1.9466305376392e-07,1.24584354408909e-05
"ACT28818-1","ACT28818-1",1749,35.3931552693344,-0.252754972863353,0.151804383074468,30.6238436285726,2.23932355676134e-07,1.40131891907554e-05
"ACT31210-1","ACT31210-1",4092,10.9177198355189,1.16779121240843,0.426937681839289,30.280598541217,2.65859125826759e-07,1.62752021375685e-05
"ACT27481-1","ACT27481-1",384,77.1086573699254,-0.0317892313161582,0.114807540893047,30.2059813689655,2.7596530532287e-07,1.65344319104085e-05
"ACT30018-1","ACT30018-1",2910,8.92108507158847,-0.66487152895517,0.30632222830336,30.1305149010534,2.86577322533176e-07,1.68125362552797e-05
"ACT27579-1","ACT27579-1",491,43.4617474525532,0.519332233193735,0.168222439414525,29.87540246051,3.25565804862261e-07,1.87100674794312e-05
"ACT30583-1","ACT30583-1",3460,11.5590356803444,0.81001506018043,0.29933181215775,29.8138659386902,3.35738595504161e-07,1.89087976987943e-05
"ACT31251-1","ACT31251-1",4137,10.8148224495492,0.56943553894715,0.309892384549819,29.6700494547776,3.60770170783118e-07,1.9920172567162e-05
"ACT27633-1","ACT27633-1",547,23.5596509393312,-0.489437809660538,0.173757125570241,28.5780170817512,6.22819840301927e-07,3.37280898132736e-05
"ACT31048-1","ACT31048-1",3928,15.2111044750618,1.24109631815679,0.403109824559201,28.4755195035186,6.5557065489769e-07,3.48318295130546e-05
"EBG00001118672-1","EBG00001118672-1",3396,4.30725485703366,1.60641913413026,0.460760876210703,28.4211405793407,6.73639800392539e-07,3.51290681093591e-05
"ACT31280-1","ACT31280-1",4172,22.0156152984664,1.30694046448177,0.375997197382473,28.2200981488435,7.44875255832977e-07,3.81376130986484e-05
"ACT27305-1","ACT27305-1",214,23.9316883767842,-0.672058488175734,0.196462028016675,27.9783784658968,8.40566949457282e-07,4.2226615536631e-05
"ACT27702-1","ACT27702-1",617,12.8250390136607,1.39436737860295,0.393324367971418,27.9449625705063,8.54729078688909e-07,4.2226615536631e-05
"ACT30415-1","ACT30415-1",3283,4.53486737626632,-1.32610581637751,0.413011439250965,27.8564667625,8.93398254993512e-07,4.33760256217539e-05
"ACT31278-1","ACT31278-1",4170,18.8381463842779,-0.213389576250551,0.178284663933529,27.4468647802753,1.09645052588576e-06,5.23322827270222e-05
"ACT29956-1","ACT29956-1",2847,19.9159724040395,0.97231224000956,0.255835052311531,27.3542548293156,1.14841547369373e-06,5.38989662320259e-05
"ACT30283-1","ACT30283-1",3161,9.03111359617195,0.904749029977425,0.298839633020414,27.036935318713,1.34587303428913e-06,6.21307945009541e-05
"ACT27398-1","ACT27398-1",304,5.81169889079144,1.76716916628903,0.515492111934629,26.8802475954045,1.45555425631438e-06,6.52947243184175e-05
"ACT29787-1","ACT29787-1",2687,20.1602518768471,-0.028169643293917,0.21852244792115,26.873074614561,1.46078396024869e-06,6.52947243184175e-05
"ACT29106-1","ACT29106-1",2039,18.7537262969607,0.717066001590609,0.283650140808455,26.8329028484359,1.49042175022327e-06,6.55785570098238e-05
"ACT27399-1","ACT27399-1",305,347.033631142502,0.436632640269992,0.186449624646037,26.47409538607,1.78329515737152e-06,7.60872600478514e-05
"ACT31049-1","ACT31049-1",3929,13.1731752235921,1.42612557398496,0.401455526706865,26.4953784392484,1.764418789357e-06,7.60872600478514e-05
"ACT27527-1","ACT27527-1",429,26.736632571825,0.0226362060454191,0.170513753404411,26.3908223286713,1.85911281663233e-06,7.81382342035321e-05
"ACT27381-1","ACT27381-1",287,5.20599820419638,1.42124716001911,0.55458213672005,26.0712848001974,2.18118467449723e-06,8.90176238171623e-05
"EBG00001118603-1","EBG00001118603-1",4014,1.48508014862783,-0.952910377443355,1.09071454362896,26.084299233764,2.16703731287158e-06,8.90176238171623e-05
"ACT30639-1","ACT30639-1",3518,2.71961848457273,-1.58698901601687,0.537636380421351,25.8780090431244,2.40249080934939e-06,9.66487731303982e-05
"ACT28773-1","ACT28773-1",1702,10.690554623769,-0.454443846269953,0.242941086273399,25.7068272444862,2.61717877906351e-06,0.000102360770025595
"ACT30888-1","ACT30888-1",3762,29.7071869359165,-0.154294559412146,0.143862482809378,25.728515655784,2.58895088533098e-06,0.000102360770025595
"ACT29625-1","ACT29625-1",2531,8.7763094665702,1.13817873519121,0.461529871066749,25.5751181307132,2.79533370379106e-06,0.000107830954929803
"ACT27509-1","ACT27509-1",411,38.2726704443236,-0.548248726237032,0.173314687024639,25.3855053235692,3.0733184193411e-06,0.000116952225254926
"ACT30844-1","ACT30844-1",3716,29.6955047034817,-0.66787358815873,0.204806171137593,25.0039258179494,3.71934526584543e-06,0.000139649016914943
"ACT27083-1","ACT27083-1",2,225.868226959896,0.858565484932207,0.222166463883916,24.9672435260553,3.78819175194645e-06,0.000140362473335279
"ACT27819-1","ACT27819-1",731,23.6444861275611,0.596355943778077,0.213214932495377,24.7979415267632,4.12282989206639e-06,0.000150777778909857
"ACT28256-1","ACT28256-1",1197,7.63539794928008,1.18745014609666,0.416079073122113,24.5992991134637,4.55333987082222e-06,0.00016438724456712
"ACT28887-1","ACT28887-1",1819,13.0776860589819,1.18466606746511,0.265753645394017,24.4933890392846,4.80096067408114e-06,0.000171132977952057
"ACT27508-1","ACT27508-1",410,14.9250122897236,-0.768130485042274,0.258489342342657,24.3931363533091,5.04774889889099e-06,0.000177680761240963
"ACT27992-1","ACT27992-1",916,11.5374907949074,0.459704594201234,0.313249380116363,24.1822454859921,5.60908617981725e-06,0.00019500230472056
"ACT29066-1","ACT29066-1",2000,39.7193519130749,0.753064777406834,0.207799502364018,24.1031611261299,5.83532518871457e-06,0.000200393606480734
"ACT28534-1","ACT28534-1",1465,85.1117140051706,0.583787337404139,0.165346060238707,24.0498028363786,5.99310199153331e-06,0.000203332231423588
"ACT29830-1","ACT29830-1",2730,4.99469625501127,0.921325685517607,0.546709848565597,23.7508581401093,6.95931804781226e-06,0.000233302852650468
"ACT29440-1","ACT29440-1",2356,14.4941484904471,-0.158691438873299,0.228130402464345,23.4781388462216,7.97603271916585e-06,0.000264241272202012
"ACT29992-1","ACT29992-1",2882,6.7589352332379,-0.60331774232982,0.298579178924112,23.0349569295841,9.95457349369289e-06,0.000325954406491153
"ACT30563-1","ACT30563-1",3442,11.5305208128034,-0.45858626309691,0.225903080516623,22.9745621401738,1.02597604126602e-05,0.000332086038184495
"ACT29572-1","ACT29572-1",2483,9.21260299557089,-0.677729749231786,0.318495569013551,22.8151486600794,1.11110068812966e-05,0.000355552220201491
"ACT31277-1","ACT31277-1",4169,16.781574016947,-0.645371824305977,0.250129828780321,22.6829987076942,1.18699643365865e-05,0.000375571006425029
"ACT27586-1","ACT27586-1",498,164.829994445082,0.488404546515655,0.180917313939161,22.4164740675247,1.35620238683309e-05,0.000424340657924664
"ACT28690-1","ACT28690-1",1613,13.7509606535215,0.791329749470978,0.284299674063442,22.3677645926205,1.38963784309636e-05,0.000430024194083445
"ACT27789-1","ACT27789-1",702,3.32168861736245,-0.610799613590559,0.407105947820133,22.3456077294653,1.40511844291205e-05,0.000430088427743516
"ACT27382-1","ACT27382-1",288,7.65883352501485,0.782650269889458,0.44134847680626,21.9942279794976,1.67499716915926e-05,0.000507181938532526
"ACT29432-1","ACT29432-1",2348,27.6243894694178,0.422784251331542,0.194908066111501,21.8479969164755,1.80205378608122e-05,0.000539849304426034
"ACT29272-1","ACT29272-1",2194,15.8586806957097,-0.854279265729015,0.259392825210754,21.6970880728552,1.94328808693538e-05,0.00057003117216771
"ACT30601-1","ACT30601-1",3480,205.062232881794,0.428986880458878,0.131336712995178,21.715044026395,1.92591937623971e-05,0.00057003117216771
"ACT29012-1","ACT29012-1",1944,78.2745122122527,0.539737195310812,0.159689362507087,21.5920402795984,2.04808523542489e-05,0.000594578146696546
"ACT30541-1","ACT30541-1",3419,7.7830495724019,1.0597304950155,0.380613033585358,21.5042552272039,2.139982927864e-05,0.000614917543353573
"ACT29709-1","ACT29709-1",2612,5.84748542633402,1.10047298755874,0.478691687797097,21.2732510080008,2.4019957660273e-05,0.000681911821100835
"ACT30606-1","ACT30606-1",3485,60.0582602953879,0.297130220926671,0.121050902475156,21.2570254686869,2.42156186470467e-05,0.000681911821100835
"ACT28218-1","ACT28218-1",1158,26.5744195664151,0.554377569239669,0.215292346672827,21.231379088112,2.45281396083482e-05,0.000683873674624837
"ACT28139-1","ACT28139-1",1069,77.5364083437837,0.373463146514486,0.159124378601992,21.10384179697,2.61432141441305e-05,0.000721757755194818
"ACT27466-1","ACT27466-1",369,4.34541582388329,0.177200557134405,0.3207245526032,20.9348066869125,2.84488351083189e-05,0.000777785627815787
"ACT29725-1","ACT29725-1",2629,11.0424738660378,-0.409388509614422,0.242429494216921,20.8688522807082,2.94026385704025e-05,0.00079613298282936
"ACT30055-1","ACT30055-1",2947,11.4438717928001,0.515889866389188,0.258782601061965,20.809614828392,3.02865325607879e-05,0.000812255958963608
"ACT27505-1","ACT27505-1",407,6.55310391021464,-0.631774076076953,0.340551684011064,20.7610562052733,3.10308681343371e-05,0.000824367213832956
"ACT28112-1","ACT28112-1",1040,5.64864261675578,1.01668178022109,0.459393501209231,20.5705557791849,3.41319081064538e-05,0.000898275263810971
"ACT27134-1","ACT27134-1",53,2.49887949176985,1.38239564055434,0.646946930850462,20.5411682066368,3.46371378480144e-05,0.000903131297963043
"ACT27082-1","ACT27082-1",1,242.347669351265,0.766144560344109,0.216709417604963,20.390968089508,3.73385577739629e-05,0.000956067984443854
"ACT29258-1","ACT29258-1",2180,20.3813197442202,-0.549138244021787,0.19822886259474,20.3905477709837,3.7346405642338e-05,0.000956067984443854
"ACT31032-1","ACT31032-1",3901,10.9960482802451,-0.771500396822519,0.252847380724459,20.3701875450647,3.77285380457478e-05,0.000957149217448881
"ACT28492-1","ACT28492-1",1430,12.4326665202931,-0.553852915259888,0.260225136775979,19.9188889247693,4.72789940096403e-05,0.00118872899224239
"ACT28095-1","ACT28095-1",1016,16.8709176954409,0.676843910777399,0.232550089357335,19.8347721847855,4.93098799468386e-05,0.00120872076136236
"ACT30520-1","ACT30520-1",3399,44.8921170853622,0.540832100456334,0.170682224864088,19.8433934423747,4.90977808271947e-05,0.00120872076136236
"ACT30847-1","ACT30847-1",3719,12.1104333078114,-0.365307200335232,0.236749098710124,19.8326665791123,4.93618208652951e-05,0.00120872076136236
"ACT28330-1","ACT28330-1",1263,42.010058734559,-0.549054084957969,0.181690873580099,19.3812505588767,6.18607120911997e-05,0.00150172211421395
"ACT28154-1","ACT28154-1",1084,169.812237964624,0.454933133960739,0.14250284522658,19.297485438022,6.45066190168758e-05,0.00155256956539763
"ACT30904-1","ACT30904-1",3778,8.42371961628906,0.335316499166746,0.376730922602051,19.1756145093396,6.85595906298007e-05,0.00162238493456738
"ACT31016-1","ACT31016-1",3882,34.7229568406137,0.207503612603585,0.181916912373704,19.1852120745326,6.82313762041532e-05,0.00162238493456738
"ACT28106-1","ACT28106-1",1034,2.940479929686,1.70370088355994,0.691490706939194,19.1537311070287,6.93138681964618e-05,0.00162656544034364
"EBG00001118536-1","EBG00001118536-1",2284,3.15514565595158,1.33629942512742,0.637252267135788,19.0182315498293,7.41725980204281e-05,0.00172619864483905
"ACT28031-1","ACT28031-1",954,22.5399694797207,-0.15209241347678,0.210737612083713,18.8916639652321,7.90182292104811e-05,0.00182389617587471
"ACT29438-1","ACT29438-1",2354,14.5869364028854,-0.411039810747539,0.222989261198563,18.8639900859931,8.01191991381118e-05,0.00183427369734084
"ACT27369-1","ACT27369-1",275,78.1572867885099,0.35201942631067,0.135862945353494,18.8417539831776,8.10149387253415e-05,0.0018398231246013
"ACT28823-1","ACT28823-1",1754,13.8874255585516,-0.729612713440935,0.233610317249205,18.7594754983369,8.44173381477961e-05,0.00190175379379355
"ACT30347-1","ACT30347-1",3221,3.50779083355597,0.360458762922471,0.715741848918906,18.682490711094,8.77301128451507e-05,0.00196069839501543
"ACT30286-1","ACT30286-1",3164,13.608604120124,-0.167231232491954,0.221552338059032,18.5801354900375,9.23368047096165e-05,0.0020474050556085
"ACT27479-1","ACT27479-1",382,11.0773445363749,-0.613437282106151,0.270998572681957,18.4663122111844,9.77442576989423e-05,0.00215037366937673
"ACT29371-1","ACT29371-1",2285,2.20693224663069,0.713750281465648,0.740617405072769,18.4411135908472,9.89835586935889e-05,0.00216075737427245
"ACT31115-1","ACT31115-1",3993,7.49841911634287,-0.736057666783238,0.309884363010571,18.1107338300609,0.000116762696830782,0.00252925964827295
"ACT29735-1","ACT29735-1",2640,91.3494408264515,0.42902907787238,0.156724892644029,18.0843186519001,0.000118315079600847,0.00254332262714492
"ACT30419-1","ACT30419-1",3294,14.9826917453737,0.587238483532617,0.21773857389693,18.0636268784438,0.000119545507973782,0.00255030417010734
"ACT28852-1","ACT28852-1",1783,16.0954180407038,0.302330765235936,0.25365746456992,18.0236323858613,0.000121960151585836,0.00256305623988562
"ACT30589-1","ACT30589-1",3466,24.9774537521926,0.018634611927656,0.161758513055083,18.0235756123542,0.000121963613687739,0.00256305623988562
"ACT27632-1","ACT27632-1",546,99.9753812176719,0.614964524308828,0.194352190689581,18.0050633514091,0.000123097765640708,0.00256772820773506
"ACT27560-1","ACT27560-1",472,6.24878097991011,-1.59552088561993,0.42977504676762,17.944599974457,0.000126876043036012,0.00262708042051036
"ACT28152-1","ACT28152-1",1082,8.41976486035845,1.04244474543628,0.405189900880014,17.883035126228,0.000130842327949553,0.00268943062413096
"ACT27206-1","ACT27206-1",123,7.83972638794684,-0.443308493643837,0.270046718033062,17.7941724242097,0.000136786914429674,0.00277116511535225
"ACT27802-1","ACT27802-1",714,4.74738737758356,-1.18806280764677,0.41245927909245,17.7974925609404,0.000136560027176521,0.00277116511535225
"ACT29690-1","ACT29690-1",2593,11.0153717067579,-0.157654622462968,0.246974297540692,17.7714630569689,0.000138348937925284,0.00278279006569714
"ACT30750-1","ACT30750-1",3629,6.13772148581809,0.598166949138985,0.522949366883548,17.7395330717817,0.000140575403154939,0.00280752010839934
"ACT28229-1","ACT28229-1",1171,13.8100932108465,0.553199963472438,0.280686383360699,17.5962493876706,0.000151016010973207,0.0029947963866236
"ACT27525-1","ACT27525-1",427,6.63380215562199,-0.628821920103589,0.327699438202457,17.4163487965243,0.000165229622786823,0.00325375257180204
"ACT29640-1","ACT29640-1",2546,1.46721544784576,-2.06194655666456,0.830718716500886,17.2843311366271,0.000176504256044774,0.00345163878487558
"ACT31248-1","ACT31248-1",4134,22.343629048086,0.436894560831289,0.185374218521826,17.1826445557541,0.000185710364527226,0.00360662335523219
"ACT27899-1","ACT27899-1",816,13.3351023510295,0.051890984116789,0.33848459815903,17.0688643964642,0.000196581746934345,0.00379160410525422
"ACT28631-1","ACT28631-1",1558,3.34878425151033,-1.42100369042715,0.489849068027422,16.9449448531481,0.000209147162586195,0.00400651979484847
"ACT27158-1","ACT27158-1",76,1.64477072750975,2.67033656197633,0.7922080724659,16.8368015236286,0.000220767430372116,0.00420054786437756
"ACT27252-1","ACT27252-1",162,14.5612395779293,0.334158126023835,0.270463227985218,16.6559390869144,0.000241662231718146,0.00456725399005569
"ACT30879-1","ACT30879-1",3753,99.8466860501307,0.269241225541907,0.110602567111855,16.4390569047742,0.000269342042562525,0.00505644794570713
"ACT27273-1","ACT27273-1",182,1.44888385765246,-0.200257558264887,1.03556959967073,16.1989188331284,0.000303703270668718,0.0055880145608428
"ACT29409-1","ACT29409-1",2323,32.9154797117729,-0.797151610409595,0.266854655803766,16.20310756471,0.00030306787054047,0.0055880145608428
"ACT30376-1","ACT30376-1",3248,31.3280120406844,-0.128347884495181,0.154009364268042,16.1865026934418,0.00030559454629609,0.0055880145608428
"ACT30803-1","ACT30803-1",3682,8.13312395815804,-0.388148967232987,0.298770184778621,16.2097462566946,0.000302063551182848,0.0055880145608428
"ACT30965-1","ACT30965-1",3829,31.5642821376789,0.467905969153855,0.223135175751732,16.1727134091544,0.000307708791440473,0.00559037391417014
"ACT30792-1","ACT30792-1",3670,2.89408676203476,-0.561702767547752,0.43789688186263,16.1414718552221,0.000312553179892195,0.0056419856062591
"ACT27176-1","ACT27176-1",94,27.7751633263626,0.0959630944272135,0.193580877864008,16.1280227341968,0.000314662045313516,0.00564387464715198
"ACT30977-1","ACT30977-1",3840,11.1136519516706,-0.169726514793945,0.248739487181899,15.9499171776582,0.00034396914862958,0.00613048811734745
"ACT27150-1","ACT27150-1",68,10.8362845416567,-0.568237583644917,0.273051521939072,15.9227573315504,0.000348672083675085,0.00617522382156629
"ACT30440-1","ACT30440-1",3315,97.0833383112825,0.325440269169558,0.122466337153521,15.8739217651726,0.000357290678289167,0.00628831593788934
"ACT27488-1","ACT27488-1",391,1.22331981920907,2.41444140172713,1.31392135860474,15.8480201223366,0.000361947978897413,0.00633071744456593
"ACT30349-1","ACT30349-1",3223,6.38242997343467,-0.660168210933856,0.324249116740103,15.7978391185613,0.000371144323348717,0.00645149638611104
"ACT29611-1","ACT29611-1",2517,6.90660282448271,-0.83597800108924,0.366138843358168,15.7823808608287,0.000374024060244529,0.00646166720029811
"ACT28109-1","ACT28109-1",1037,4.17849938380872,0.835872065654332,0.558496679474115,15.7649608195557,0.000377296046375567,0.00647844918654632
"ACT27462-1","ACT27462-1",365,11.1153657490546,-0.187800998088055,0.242026011685648,15.6343717360372,0.000402753491007252,0.0068736595798571
"ACT27414-1","ACT27414-1",320,16.3758013325957,-0.0884008933094924,0.236671591877909,15.560255199997,0.000417958839660995,0.00705793734619219
"ACT27803-1","ACT27803-1",715,6.56888838241147,-0.65518287398114,0.315234273947715,15.5573626712428,0.000418563755970915,0.00705793734619219
"ACT28429-1","ACT28429-1",1368,3.82534679577893,1.79644406278505,0.558723171357112,15.5216985340798,0.000426094558916072,0.00714215641611701
"ACT28099-1","ACT28099-1",1027,26.3210754572271,0.32631427605584,0.238623641606227,15.3888552917677,0.00045535753977805,0.00754286371773524
"ACT30849-1","ACT30849-1",3721,26.3262172044933,0.456017162421265,0.174315115745231,15.3956267075263,0.000453818439110577,0.00754286371773524
"ACT27256-1","ACT27256-1",166,8.80170120632841,0.288936776789184,0.413600281201464,15.3170017152177,0.000472014497594029,0.00777305745745488
"ACT27526-1","ACT27526-1",428,49.5458022013656,-0.158303272287891,0.120945148269358,15.2983839306542,0.000476428944635595,0.00780013900054556
"ACT30220-1","ACT30220-1",3098,16.2077137129843,-0.234401006478653,0.191414865846392,15.2566240415312,0.000486481336064099,0.00791867885755204
"ACT30217-1","ACT30217-1",3094,6.22507269846932,-0.205224462465473,0.401930373820559,15.1834237646135,0.000504616470135533,0.00816666655115898
"ACT31247-1","ACT31247-1",4133,7.06858199594321,1.4989747819751,0.431635199724086,15.043681172897,0.000541135641735576,0.00870764552644219
"EBG00001118589-1","EBG00001118589-1",2070,9.09804301298369,0.0507061014041604,0.327902225582,14.9742428391448,0.000560253375914678,0.00896405401463485
"ACT30164-1","ACT30164-1",3040,25.0229112539989,-0.127179482680144,0.162359272263339,14.9438245815162,0.000568839469671663,0.00905001099771414
"ACT28536-1","ACT28536-1",1467,29.7485625659646,0.396409871980895,0.192896635148614,14.9039870482826,0.000580283648900473,0.00918021772642546
"ACT30186-1","ACT30186-1",3063,18.5115182332968,-0.282628704568111,0.205845356447054,14.8780112326278,0.000587869474815255,0.0092482706205573
"ACT28974-1","ACT28974-1",1905,72.3098547527508,0.285211169558719,0.201482705956489,14.8621575440152,0.000592547942860903,0.00927008337275724
"ACT30076-1","ACT30076-1",2969,2.43830981004336,0.858021010548313,0.677425643058662,14.8297213019709,0.000602236308293281,0.0093695991389717
"ACT27538-1","ACT27538-1",440,55.5261077013039,-0.00976599452045914,0.122729329202748,14.7986227503439,0.000611673829919674,0.00946414013765825
"ACT29529-1","ACT29529-1",2439,127.414214280766,0.404189346978762,0.141065547231018,14.7528578081304,0.000625831805631544,0.0095779476340132
"ACT31273-1","ACT31273-1",4165,7.72562903405859,-0.490857783364631,0.282931057740748,14.7582829712353,0.00062413648620625,0.0095779476340132
"ACT27195-1","ACT27195-1",113,3.43130831935444,-0.549737803781355,0.401832882344126,14.7231793411724,0.000635187916988093,0.00966859013101876
"ACT28465-1","ACT28465-1",1403,26.3888526716637,0.576660146929253,0.286198717536,14.7050822799451,0.000640961516201815,0.0097040195141092
"ACT31026-1","ACT31026-1",3893,2.26213280176569,-0.460945735123875,0.476947600639827,14.6828008350032,0.000648142215387131,0.00976025924347679
"ACT27857-1","ACT27857-1",771,4.25107451839888,-0.0169292709627958,0.377139689651028,14.6696915520531,0.000652404508876494,0.00977218668615003
"ACT27319-1","ACT27319-1",227,6.49398410381862,-1.02801409276609,0.345618856952021,14.5799882120269,0.000682332074400592,0.0101663868863072
"ACT29626-1","ACT29626-1",2532,5.48634348319681,0.679045391164356,0.498200893982311,14.4897153236042,0.000713835751644064,0.0105249990301822
"ACT31147-1","ACT31147-1",4023,3.99998771424262,1.32802981545797,0.467020889967747,14.4896025615784,0.000713875999561367,0.0105249990301822
"ACT28324-1","ACT28324-1",1257,19.2205110538985,0.392972841891486,0.269427007786923,14.4718192012941,0.00072025186066212,0.0105636939563778
"ACT29468-1","ACT29468-1",2383,2.02476517136763,-1.95885829803777,0.71525799087456,14.4172197550461,0.000740185388958286,0.0107998033953706
"ACT29814-1","ACT29814-1",2714,11.4876212115204,-0.147448990720169,0.25711363841438,14.3993257368959,0.000746837548441385,0.0108406934866543
"ACT29636-1","ACT29636-1",2542,22.629707065291,-0.944002420562261,0.355494302067825,14.3808691261285,0.000753761492407286,0.0108850890390714
"ACT31243-1","ACT31243-1",4129,9.13175364574401,0.483983201195295,0.335923636135934,14.3640491789749,0.000760127337415737,0.0109210131742996
"ACT29530-1","ACT29530-1",2440,12.6058557290005,-0.199420446925865,0.252145685989962,14.3242346597667,0.000775411012963524,0.0110358540580965
"ACT29934-1","ACT29934-1",2825,92.7184918926391,0.446642461096477,0.156837485027455,14.3228230669292,0.000775958488459911,0.0110358540580965
"ACT27914-1","ACT27914-1",831,38.9156892041369,0.478473494695693,0.184542680976019,14.2968851358782,0.000786087406170013,0.0111237293255013
"ACT29466-1","ACT29466-1",2381,2.86170397850927,0.82253619762782,0.607355414910825,14.2851055725227,0.000790730950680144,0.0111334917855764
"ACT27936-1","ACT27936-1",854,25.3642409543837,0.473700377211962,0.224170612178544,14.2603143651007,0.00080059353826774,0.0112162756406068
"ACT28468-1","ACT28468-1",1406,18.1391325073726,0.47942022050803,0.241435007747043,14.2031704968261,0.000823797963197595,0.0114276604155883
"ACT28576-1","ACT28576-1",1504,1.81769436467099,-1.55668815807733,0.739317151013023,14.2128733682191,0.000819811039324469,0.0114276604155883
"ACT27901-1","ACT27901-1",818,74.8988965934145,0.556988323414774,0.15761423366116,14.1129504893119,0.000861810417610463,0.0118963634117209
"ACT27217-1","ACT27217-1",133,16.7216400843289,0.727124424057452,0.303356376925667,14.0854846551853,0.000873727227596369,0.0119938824565912
"ACT30417-1","ACT30417-1",3285,2.92849516348993,-0.783000779772579,0.710947477092267,14.0771102059127,0.000877393389935294,0.0119938824565912
"ACT27938-1","ACT27938-1",856,4.58439725752233,-0.702729590026083,0.381911201723017,14.0481021528055,0.000890211861976003,0.0121103217551905
"ACT27902-1","ACT27902-1",819,23.7716269618598,-0.0325373927580439,0.173542843179725,13.9696156113907,0.00092584122093294,0.0125344657603229
"ACT30747-1","ACT30747-1",3626,15.2640251242778,0.165198667229594,0.227768445904505,13.9191050045044,0.000949521388164897,0.0127935513352744
"ACT31089-1","ACT31089-1",3968,2.01331048016116,-0.326385068413712,0.890379535683056,13.8560200743363,0.000979948991476428,0.013140649333322
"ACT31271-1","ACT31271-1",4163,13.7824075651896,0.397085168704818,0.249443844300144,13.8390620472785,0.000988293318069855,0.0131897345198328
"ACT29049-1","ACT29049-1",1983,4.5737624472646,-0.0399490534904429,0.334346665168438,13.8251365529788,0.000995198566405452,0.0132192413348951
"ACT27855-1","ACT27855-1",769,4.92778331434331,0.0218177197271602,0.313596498822829,13.7664746832878,0.00102482097350278,0.0135488068609569
"ACT30692-1","ACT30692-1",3572,1.32976679886709,-2.64487103290884,0.882842852308807,13.7083292615747,0.00105505262604894,0.0138833093222141
"ACT27704-1","ACT27704-1",618,6.38209305794008,-0.913683234818387,0.463623689615116,13.6005384872044,0.00111347531137829,0.0145839371015873
