"","geneID","order","baseMean","logFC.Conditionparaquat","logFC.Conditiontransient","logCPM","F","PValue","padj"
"ACT27488-1","ACT27488-1",391,3.42086394934247,3.73117117443863,1.70738200807276,6.00082367686949,8.39140266940143,0.000227062459743905,0.005677913055858
"ACT30349-1","ACT30349-1",3223,2.17756508963891,-1.60644290199871,-0.794839151327392,8.45232681628088,8.28899552239446,0.000251540793999324,0.00625279808042107
"ACT30588-1","ACT30588-1",3465,1.27281413278885,-0.750776397541856,-0.0628650261509424,10.7913472185209,8.27246236679911,0.000255733015149305,0.00631961409789547
"ACT30438-1","ACT30438-1",3313,7.08566320903127,-4.79197671290819,-2.41860467291523,6.65713256784828,8.24467871689346,0.00026293592202885,0.0064596129148725
"ACT27528-1","ACT27528-1",430,2.55077659846565,-0.913983284735858,-0.235192689201291,10.2076520111981,8.23739612775398,0.00026485726145071,0.00646898462415368
"ACT27206-1","ACT27206-1",123,1.07097360297083,-1.56797284293975,-0.603552427931282,8.68063716829165,8.21803499521591,0.000270033796346975,0.00655729467314244
"ACT29598-1","ACT29598-1",2507,10.9164964688971,-1.68840398487882,-0.917536861174155,8.24570768280008,8.21008853530954,0.000272187593785938,0.0065716096637628
"ACT30096-1","ACT30096-1",2987,0.611779036850254,-1.20294025038176,-0.501493234274636,9.25685784602082,8.18682769108245,0.000278591431354765,0.00668778630355068
"ACT30451-1","ACT30451-1",3327,15.419141871818,-0.879727092427828,-0.615032284141807,9.67346831098106,8.16004269724868,0.000286152347358137,0.00683026142756554
"ACT27711-1","ACT27711-1",625,7.07128517613688,-0.508641996060666,-0.714721011317622,10.0493775011106,8.13982398231007,0.000291995338603067,0.00691836826236809
"ACT29812-1","ACT29812-1",2712,0.415502825587546,-2.53505057349591,-0.810214915157852,7.82379083797739,8.13591991297258,0.000293137241300052,0.00691836826236809
"ACT28253-1","ACT28253-1",1194,0.243680641588222,-0.731266970391228,-0.242123133721199,10.9001647185877,8.11946208544463,0.000298000296909787,0.00699385054367605
"ACT27803-1","ACT27803-1",715,0.400191361675842,-1.5050304854029,-0.816083712919283,8.48657754550791,8.10731752034174,0.00030164050317036,0.00703995418788158
"ACT29709-1","ACT29709-1",2612,1.16567523397385,1.76254707205861,0.916623515104392,7.5005331078892,8.05992465644719,0.000316276436196158,0.00734075861027656
"ACT29273-1","ACT29273-1",2195,1.24867109992313,-1.11079145844291,-0.556141216329401,9.32987723390221,8.04706231250074,0.000320369714393809,0.00739490752839776
"ACT30220-1","ACT30220-1",3098,0.183968918285243,-1.10407533892967,-0.404981700399281,9.53014163019625,8.03300361281236,0.00032490433965813,0.00745859634373663
"EBG00001118559-1","EBG00001118559-1",3096,0.366084175507455,1.43178998910587,0.717046356971414,8.05523194288534,8.01026698182732,0.000332374266703318,0.00758861029576435
"ACT31073-1","ACT31073-1",3952,4.06391803315753,-1.34406704521773,-0.564859545521694,8.93479937853113,7.98725649024068,0.000340109047713905,0.00772323302403305
"ACT28433-1","ACT28433-1",1372,1.42598880460058,-1.03334464815792,-0.221471379228237,9.83143932934415,7.95058210873659,0.000352810611939445,0.0079685880685893
"ACT27319-1","ACT27319-1",227,11.1217264419081,-0.937367490488885,-1.18104105164281,8.43906066147486,7.92395157172822,0.00036232993989479,0.00807133167545868
"ACT27901-1","ACT27901-1",818,0.660224680272515,-0.248116090780969,0.382050339911654,11.4200176293889,7.9235079585075,0.000362490669473222,0.00807133167545868
"ACT28011-1","ACT28011-1",935,2.22452676432394,-1.52802735009193,-0.30530768488754,8.89559758848313,7.92173685608337,0.000363133084763824,0.00807133167545868
"ACT29437-1","ACT29437-1",2353,3.29431976195556,-0.815685436589843,-0.250662981284133,10.4708910714181,7.91648496398219,0.000365044755614651,0.00807133167545868
"ACT29641-1","ACT29641-1",2547,2.99627896831104,-4.13017461275287,-4.13017461275287,6.31018258209622,7.89363180004213,0.000373481098113968,0.00817184423529573
"ACT29668-1","ACT29668-1",2574,1.76046463150748,-1.08128623254798,-0.43963383173988,9.50664787577397,7.89584117630845,0.00037265705496362,0.00817184423529573
"EBG00001118672-1","EBG00001118672-1",3396,6.65733960082806,1.80371805829968,1.39297639686237,7.21764022726913,7.86784389080466,0.000383235183378664,0.0083418186806931
"ACT28243-1","ACT28243-1",1186,15.7086705071661,-0.841658743640298,-0.126006190146022,10.3902043060063,7.84483811752903,0.000392151754930628,0.00849190475496684
"ACT29468-1","ACT29468-1",2383,20.4093585631033,-1.58365714115867,-1.98852557494647,7.32934396212944,7.82513971039234,0.000399951146036376,0.00861638340768624
"ACT28912-1","ACT28912-1",1845,7.89778640614302,-1.02956212152048,-0.476799396520022,9.53718204569678,7.78482692670201,0.000416399528614473,0.00891634196035811
"ACT30347-1","ACT30347-1",3221,3.38585970879252,2.06066375945876,0.127068311255972,6.9246014591795,7.77704038356243,0.000419653690775194,0.00891634196035811
"ACT30692-1","ACT30692-1",3572,0.722352836615995,-1.46158855496367,-2.82932649746681,6.95693113398096,7.7756396564573,0.000420241777707904,0.00891634196035811
"EBG00001118536-1","EBG00001118536-1",2284,2.32329827252187,2.19335281605752,1.26835467897783,6.88362529567338,7.7638525280323,0.000425223294295922,0.00897669879063904
"ACT30583-1","ACT30583-1",3460,11.1113207182307,1.19919029474816,0.634294380798069,8.54714544481518,7.75160862485873,0.000430460393525883,0.00904182056601118
"ACT29471-1","ACT29471-1",2386,4.85136199952183,-1.12226892284391,-0.626498974143669,9.12305738548904,7.71821606226249,0.000445073610552304,0.00930225989020015
"ACT29664-1","ACT29664-1",2570,1.24841314285084,-0.93989360696113,-0.462868464948966,9.74740539365402,7.7023534273499,0.000452188188549332,0.00940417118859278
"ACT28465-1","ACT28465-1",1403,1.24489744991603,0.856433190682376,0.359188903363897,9.74620002759683,7.69550779248929,0.000455293561973299,0.009422109624876
"ACT27151-1","ACT27151-1",69,7.88111264182419,-1.09843743476163,-0.103342889743007,9.60025713497376,7.62887407463572,0.000486657173551868,0.0100217979710363
"ACT28887-1","ACT28887-1",1819,0.803771101819946,0.600048898452514,0.978314243930339,8.78954666395739,7.61183546212258,0.000495018141811384,0.0101442498231689
"ACT27158-1","ACT27158-1",76,2.08826302407785,2.11132263853215,2.36217436467607,6.437773730634,7.60077684093499,0.000500521404544259,0.0102072350509244
"ACT27857-1","ACT27857-1",771,1.85814706119133,-2.59389329100473,-0.16327080687541,7.98361249348729,7.57561074870825,0.000513274298346647,0.0104167407118563
"ACT29642-1","ACT29642-1",2548,21.4117289338677,-2.24435124926468,-1.92620057002575,7.1433838008547,7.54732444593412,0.000527996636221846,0.0106640089844614
"ACT30534-1","ACT30534-1",3413,2.02380720677425,-1.10224227682175,-0.193428286590089,9.58665324845753,7.52684267594125,0.000538919810091837,0.0108325460392144
"ACT27682-1","ACT27682-1",601,3.34264849585176,-1.62044781383695,-1.2554660641504,7.82120879180302,7.50579639399259,0.000550379503650889,0.0110102109277971
"ACT28504-1","ACT28504-1",1442,5.9002289822843,-2.36691043144904,-0.998756026497255,7.67905831849461,7.46257834615591,0.000574681417840345,0.0114393824117144
"ACT30792-1","ACT30792-1",3670,4.46892662273323,-2.8206899219521,-0.755117955567464,7.64140555668554,7.45806742764939,0.000577278998163162,0.0114393824117144
"ACT30472-1","ACT30472-1",3349,5.08368849104016,-0.837884905970965,-0.133436435481547,10.2991655224982,7.44219160998776,0.000586514708734272,0.0115678323539562
"ACT29706-1","ACT29706-1",2609,54.6062152696047,-0.664967873328277,-0.331632408353863,10.8536877391825,7.33099785642541,0.000655478457279733,0.0128675934534213
"ACT28152-1","ACT28152-1",1082,0.774731055580171,1.29331414648824,0.812693825381923,8.12589573101665,7.32544448366996,0.000659127848525029,0.0128790515890867
"ACT29559-1","ACT29559-1",2470,0.243252986110976,-0.661062009701762,-1.21841102876402,8.42962388439983,7.28714935464432,0.000684852694298534,0.0133197507812414
"ACT27409-1","ACT27409-1",315,1.00685678514066,-1.72274107506414,-0.84171427729694,8.13142916821494,7.23054953536351,0.00072472375369818,0.0137763099062717
"ACT28245-1","ACT28245-1",1188,0.532027972681597,-1.20542684266032,-0.411807698479163,9.17736640827635,7.23199056431985,0.00072368039717796,0.0137763099062717
"ACT28429-1","ACT28429-1",1368,1.67007637244466,1.68118268729882,1.51859644495488,7.11482178548894,7.23719038011942,0.000719928018309136,0.0137763099062717
"ACT28834-1","ACT28834-1",1765,16.5867287031425,-0.650974350859403,-0.308186178454818,10.9540975257669,7.23657852538192,0.000720368543249541,0.0137763099062717
"ACT30632-1","ACT30632-1",3511,0.411740294390094,-1.06125467256607,-0.586824286462465,9.17633712792069,7.2407567104523,0.00071736567767964,0.0137763099062717
"ACT28578-1","ACT28578-1",1506,3.26375913326377,-1.03312391159088,-1.32013221004623,8.0588228356917,7.21965861545789,0.000732657969677293,0.013802224800961
"ACT28862-1","ACT28862-1",1794,0.183883166688326,0.813947329737795,0.154501362750825,9.77004100509063,7.22244193427353,0.000730622050187865,0.013802224800961
"ACT27663-1","ACT27663-1",583,2.66408523612478,-0.877658098384351,-0.535372340601594,9.642056670131,7.21436237727232,0.000736547701205506,0.0138135575569836
"ACT30901-1","ACT30901-1",3775,14.4131787637305,-0.613934784331043,-0.813764239904021,9.38145612041209,7.208506852725,0.000740872233400246,0.013832907788953
"ACT31160-1","ACT31160-1",4044,3.83054154536855,-1.74768438424333,-0.773340154419933,8.15603772301611,7.18088534526393,0.000761616682236522,0.0141573083277683
"ACT29195-1","ACT29195-1",2118,14.8360490072881,-0.657341438170359,-0.68974263590629,9.67921220026084,7.17402966800539,0.000766854822135034,0.0141918815321114
"ACT28779-1","ACT28779-1",1708,8.61340407479247,-1.00150421548893,-0.579788117572495,9.28244585915659,7.14583407579995,0.000788779401838428,0.014533606434751
"ACT28434-1","ACT28434-1",1373,6.7867842370162,-0.68596510411555,-0.0908206154938197,10.8686006661434,7.13943445740434,0.000793842324373257,0.0145630201078256
"ACT31273-1","ACT31273-1",4165,6.94893450069304,-1.34516176482577,-0.653501745922198,8.67658826893548,7.13420417040411,0.00079800427945498,0.0145757216434364
"ACT28908-1","ACT28908-1",1841,46.0808427568493,-1.22087770119002,-0.995375052195177,8.34220315502451,7.10459609677668,0.00082197940918729,0.0149145839864953
"ACT31081-1","ACT31081-1",3960,3.61477287859559,-0.69888989852619,0.0733656353397104,10.5101609284666,7.10255667740471,0.000823657101848822,0.0149145839864953
"ACT29515-1","ACT29515-1",2425,1.6900670567653,-0.778173418422097,-0.534176229185757,9.84615319439576,7.06903957356404,0.000851725142906396,0.0153566408813295
"ACT28180-1","ACT28180-1",1118,0.80596850255016,-0.866632006685751,-0.752294255731783,9.14198966064369,7.05411428373019,0.000864529836924384,0.0155208967731596
"ACT27938-1","ACT27938-1",856,0.183369759614163,-1.7103460647064,-0.816907722387149,8.11777580155467,7.02523448006585,0.000889855571697202,0.0159075883263827
"ACT27880-1","ACT27880-1",794,1.12902205111983,-1.37022133908681,-0.337808061531329,8.93058316368609,7.01515988983745,0.000898863795726348,0.0160005373129084
"ACT30798-1","ACT30798-1",3676,2.26677822742489,-2.40019994336811,-0.781611480224061,7.7295447890076,7.00097742014342,0.000911699857623531,0.0161605531724745
"ACT30442-1","ACT30442-1",3317,9.59800323846055,-0.902752570520449,-0.249281747161482,9.95352405519517,6.95528068196476,0.00095431847993916,0.0168449240933799
"ACT29745-1","ACT29745-1",2650,4.14062435604427,-0.896292033690635,-1.09109016048107,8.4212962723497,6.94774279090886,0.000961537610248104,0.0169013368228129
"ACT29103-1","ACT29103-1",2036,1.00319473082146,-1.31438145103163,-2.22893092714782,7.14597816378445,6.93763181976072,0.000971306841629709,0.01700191684036
"ACT31040-1","ACT31040-1",3913,0.841234635675015,-1.74722232958523,0.0265218595930972,8.4736121624701,6.92958585692775,0.000979151731547522,0.0170681179428678
"ACT30475-1","ACT30475-1",3352,0.516401583508529,-0.977281476163136,-0.133840845338796,9.7654922617247,6.90996683489461,0.000998547108456403,0.0173342826554766
"ACT28481-1","ACT28481-1",1419,6.29738187752456,-1.6290966611955,-0.369630350597498,8.5564460024632,6.90226866751653,0.00100626205758835,0.0173963247075253
"ACT31251-1","ACT31251-1",4137,1.70932840436788,1.19226219673456,0.360020329617793,8.44850845558171,6.89402273480093,0.00101459210035412,0.0174684484163428
"ACT28839-1","ACT28839-1",1770,1.59443593774376,-0.696625852576894,0.0723434712897957,10.4781255427472,6.88316428625932,0.00102566659232438,0.0175155502209541
"ACT29076-1","ACT29076-1",2010,0.18375509054662,-0.499838403144309,-1.04080125211783,8.807808780449,6.88379495183228,0.00102502008484492,0.0175155502209541
"ACT30853-1","ACT30853-1",3725,0.345180083278476,-1.78118490659513,-0.173365811492364,8.44442622668041,6.8587802745142,0.00105097828517294,0.0178608064296277
"ACT30959-1","ACT30959-1",3824,0.50562111237917,-1.06779919240458,-1.00153573520084,8.41581424762992,6.85554139808368,0.00105438704940435,0.0178608064296277
"ACT29645-1","ACT29645-1",2551,2.64500889656044,-1.46847839659988,-0.998983912822827,8.0645366821816,6.82210196848629,0.00109023337112873,0.018393856996433
"ACT28010-1","ACT28010-1",934,2.97379045211918,-1.12055146803806,-0.518104366107096,9.08850947572665,6.75770718920155,0.00116273231619156,0.0195385538412829
"ACT29034-1","ACT29034-1",1968,3.97905333835261,-1.77777824930567,0.118881106183114,8.35973007539863,6.7255038263687,0.00120077736858022,0.0200974730095837
"ACT28902-1","ACT28902-1",1835,16.4619107210473,-5.31285086741678,-0.245323080490349,7.15742556705663,6.72076903673076,0.00120647505907819,0.0201127052507439
"ACT27704-1","ACT27704-1",618,3.53990671364455,0.603595214147147,-1.09222204495274,8.10216108724796,6.71310096829091,0.00121575996616246,0.0201669588998778
"ACT28936-1","ACT28936-1",1867,3.01896899320564,-1.85620945822845,-4.24055258220403,6.3808590143673,6.71016774839309,0.00121933053096143,0.0201669588998778
"ACT29439-1","ACT29439-1",2355,1.4426504814474,-1.18744915907665,-0.467714766171017,9.03755285254792,6.69438954418916,0.00123871779902598,0.0204072685243456
"ACT31042-1","ACT31042-1",3921,3.49250766690545,-1.14896671829717,-0.288374122262812,9.27068251238212,6.68905643227438,0.00124534025662855,0.0204362281956895
"ACT28534-1","ACT28534-1",1465,22.3649765809472,0.486892730082373,0.396899810670235,11.5026140089871,6.68232880434996,0.00125374489906249,0.0204727482077682
"ACT29023-1","ACT29023-1",1956,32.6066594120079,-1.10595057265518,-0.725097218271562,8.77545850315376,6.67948683380164,0.00125731231554492,0.0204727482077682
"ACT28106-1","ACT28106-1",1034,1.97539657374335,2.20492628691639,1.35816436214578,6.69942010248808,6.66750449608921,0.00127246524935238,0.0206394846043603
"ACT28247-1","ACT28247-1",1190,4.42340754888353,2.93100657504377,-1.55781232865543,5.8589185207634,6.60975295333331,0.001348099114932,0.0215337048738758
"ACT28857-1","ACT28857-1",1789,1.95410121070787,-1.15950767322972,-0.990111510951874,8.29646360936603,6.61465073221153,0.00134151394504691,0.0215337048738758
"ACT30003-1","ACT30003-1",2895,6.09734120345006,-1.01338872772231,-0.153544741059084,9.6106999548528,6.61299635926927,0.00134373467971418,0.0215337048738758
"ACT31031-1","ACT31031-1",3900,73.6401167904008,-0.349089248944317,0.0767512170011282,13.1223866069082,6.61448933919462,0.00134173042805103,0.0215337048738758
"ACT27511-1","ACT27511-1",413,2.01528571308797,-0.818448193246534,-0.501776324568452,9.71071098136646,6.56272189936862,0.00141300234313051,0.0224849350132244
"ACT28622-1","ACT28622-1",1548,2.63746325876605,-0.562216343518415,-0.178723121846922,11.5287136954832,6.54988689541798,0.0014312512986518,0.0226893837948536
"ACT28112-1","ACT28112-1",1040,1.07680291550196,1.59342346261637,0.774940435980158,7.50861444918643,6.5081330881477,0.00149226373534851,0.0235153533539222
"ACT29966-1","ACT29966-1",2857,0.23482633757859,-0.97250765464198,-0.631992635260491,9.10818728420488,6.50660269535399,0.00149454876112764,0.0235153533539222
"ACT27644-1","ACT27644-1",563,0.241633122052254,-0.927414428208075,-1.22765841186202,8.08359000705538,6.49714971188084,0.00150874074987057,0.0235621557256738
"ACT30852-1","ACT30852-1",3724,0.662317062336765,-1.73718564660605,-0.299790740994572,8.38620660736258,6.5001404597016,0.00150423615527551,0.0235621557256738
"ACT27372-1","ACT27372-1",278,4.66375288134853,3.40838452539469,-0.733553303276303,5.75685440415378,6.49077538948634,0.00151838667216862,0.0236249718880755
"ACT28828-1","ACT28828-1",1759,0.17209908976607,-1.7203405420766,-0.392738913314035,8.35516037947017,6.46484385261177,0.00155826742309941,0.0241560200901868
"ACT27304-1","ACT27304-1",213,0.299212753245535,-1.7686735591666,-1.75682166664126,7.20364811230378,6.45576692478749,0.00157247316601757,0.0242866168030876
"ACT27302-1","ACT27302-1",211,5.70660570955821,-1.61965756900787,-1.58467938991196,7.381971145885,6.44522880635918,0.00158912826729969,0.0244539481718901
"ACT29141-1","ACT29141-1",2068,11.6617436048684,-1.66293803983824,-0.949803461483364,7.90073326600484,6.41556150309457,0.00163696981008004,0.0250069460805319
"ACT31247-1","ACT31247-1",4133,116.471021156475,1.02519190681108,1.15383221766892,7.84931163145049,6.41791040252972,0.00163313002601667,0.0250069460805319
"ACT28825-1","ACT28825-1",1756,2.18337037510538,-1.26424655133338,-1.21055064032973,7.88417182880069,6.39199302567526,0.00167600090860427,0.0255104341197338
"ACT29669-1","ACT29669-1",2575,0.599916049020596,-1.04313007114971,-0.447921643873148,9.24766814433931,6.38537389585238,0.00168712910864785,0.0255871096946917
"ACT27992-1","ACT27992-1",916,0.272751079086263,1.11645513547876,0.289972724333976,8.54423220135332,6.35437451356425,0.00174023723962897,0.0262976138261917
"ACT27195-1","ACT27195-1",113,1.32859243430806,-2.09996930067109,-0.70657139220577,7.81846821787243,6.33754251293543,0.00176977082306329,0.0266480545795301
"ACT29102-1","ACT29102-1",2035,0.415596800913657,-2.75131760497715,-0.412346505651382,7.63918963447839,6.32417488566819,0.0017935824733798,0.0268143771198168
"ACT31026-1","ACT31026-1",3893,0.420246791896245,-3.30262578329469,-0.582427105204605,7.38011229982589,6.32577967344447,0.00179070703922795,0.0268143771198168
"ACT31052-1","ACT31052-1",3932,0.226196384228027,-1.06043162082436,-0.789521442924402,8.66535084148272,6.30256054787141,0.00183276363216757,0.0273029787898439
"ACT30998-1","ACT30998-1",3858,3.68305382889312,-1.22193880780073,-0.0909267936906321,9.08734975493409,6.28767734596841,0.0018602394910383,0.0276143678510668
